Year,Song Name,Artist,Number of Weeks On Top,Spotify ID
2015,Burning House,Cam,22,2zhk0kypGeOPsaaZcjyc14
2015,Lips Are Movin,Meghan Trainor,21,6gj08XDlv9Duc2fPOxUmVD
2015,You Know You Like It,DJ Snake & AlunaGeorge,21,57kR5SniQIbsbVoIjjOUDa
2015,Classic Man,Jidenna Featuring Roman GianArthur,21,3G7XYAwtxtoGK7fAm4IlD9
2015,Where Ya At,Future Featuring Drake,21,5nN8BwAQDJDguq7Dpd3JQQ
2015,Locked Away,R. City Featuring Adam Levine,21,7x5xYW5W42OGPAdHUyyguy
2015,Centuries,Fall Out Boy,20,04aAxqtGp5pv12UXAg4pkq
2015,Feeling Myself,Nicki Minaj Featuring Beyonce,20,4vgTAdLit4VNnxZ7YK06NW
2015,Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,20,5uqphUYsR45kPYplrYSAQh
2015,Geronimo,Sheppard,20,0qt5f5EL92o8Snzopsv0en
2015,A Guy Walks Into A Bar,Tyler Farr,20,16PNN9wK1LbedzcTp7y8y0
2015,Ayo,Chris Brown & Tyga,20,0k6DnZMLoEUH8NGD5zh2SE
2015,Heartbeat Song,Kelly Clarkson,20,7FC9Lng8iXU081lbigu8m8
2015,Homegrown,Zac Brown Band,20,2kR18wsL3gvXRXdNE4dCGc
2015,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,20,78TTtXnFQPzwqlbtbwqN0y
2015,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,20,7e44z4wOjkllaD8eulUeMd
2015,Chains,Nick Jonas,20,0w5pghaDUcG3hRPJaOHlLc
2015,Blessings,Big Sean Featuring Drake,20,1bzM1cd6oqFozdr4wK6HdR
2015,Lay Me Down,Sam Smith,20,74sb4Gib0cL3TQeCjYF8vh
2015,Energy,Drake,20,79XrkTOfV1AqySNjVlygpW
2015,One Last Time,Ariana Grande,20,7xoUc6faLbCqZO6fQEYprd
2015,Know Yourself,Drake,20,5InOp6q2vvx0fShv3bzFLZ
2015,Smoke,A Thousand Horses,20,5j0QRtvWhj51ktyMLyiABg
2015,I Really Like You,Carly Rae Jepsen,20,2hHLbkatPwOOmrNxTiD41L
2015,Don't It,Billy Currington,20,4iLPK8QnOvqm0Azbsk2GDn
2015,Bright,Echosmith,20,3WKg25vrbjJlkhsgl2W4p3
2015,Love You Like That,Canaan Smith,20,2QVzUws1l5mzZ4v46tGHrC
2015,Commas,Future,20,49zD0wr2S3d0lZPib0K4e1
2015,Crash And Burn,Thomas Rhett,20,2Fk0WwAqTBesLtKg97nojy
2015,Nasty Freestyle,T-Wayne,20,0PT7nlpo11hYYyfnBgtilT
2015,Sangria,Blake Shelton,20,0p1HtkrNYxv0iDfEKwXSTp
2015,Be Real,Kid Ink Featuring DeJ Loaf,20,2npJP0YTkykkqjezhA1g8f
2015,Kick The Dust Up,Luke Bryan,20,5g15o2Sm55Hn9ShK5yEXgp
2015,Buy Me A Boat,Chris Janson,20,2WKLUgklz0VDX5bKTZ3eYD
2015,Planez,Jeremih Featuring J. Cole,20,08zJpaUQVi9FrKv2e32Bah
2015,House Party,Sam Hunt,20,1TwLKNsCnhi1HxbIi4bAW0
2015,"John Cougar, John Deere, John 3:16",Keith Urban,20,77CmG7yRD68NZmOMikeM29
2015,This Could Be Us,Rae Sremmurd,20,4jTiyLlOJVJj3mCr7yfPQD
2015,Lose My Mind,Brett Eldredge,20,1qC0pi9ZH47XDjvaNbg8ch
2015,Marvin Gaye,Charlie Puth Featuring Meghan Trainor,20,6ukMqDxnOPOgoHdak7Kyp3
2015,All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,20,0hy1SOTEn9ifXTzOwnCwEr
2015,Cool For The Summer,Demi Lovato,20,3uwnnTQcHM1rDqSfA4gQNz
2015,Break Up With Him,Old Dominion,20,5ZManJDV3CexO66nRCkdiV
2015,How Deep Is Your Love,Calvin Harris & Disciples,20,4slBllHFZYlpg3IjeX5CBl
2015,I Don't Mind,Usher Featuring Juicy J,19,7aXuop4Qambx5Oi3ynsKQr
2015,Riptide,Vance Joy,19,2uXlHCUbq9OMUwx3hrk06o
2015,Wet Dreamz,J. Cole,19,4tqcoej1zPvwePZCzuAjJd
2015,Dear Future Husband,Meghan Trainor,19,3cU2wBxuV6nFiuf6PJZNlC
2015,Ain't Worth The Whiskey,Cole Swindell,19,3OZVqx1YsqDDkxQ6TnmHtn
2015,Sippin' On Fire,Florida Georgia Line,19,0H9Q7Vzu8nYRDBZYKbtU8d
2016,Needed Me,Rihanna,45,4pAl7FkDMNBsjykPXo91B3
2016,Don't Let Me Down,The Chainsmokers Featuring Daya,44,1i1fxkWeaMmKEB4T7zqbzK
2016,Cheap Thrills,Sia Featuring Sean Paul,44,27SdWb2rFzO6GWiYDBTD9j
2016,Stressed Out,twenty one pilots,40,3CRDbSIZ4r5MsZ0YwxuEkn
2016,Panda,Desiigner,40,5YEOzOojehCqxGQCcQiyR4
2016,Ride,twenty one pilots,39,2Z8WuEywRWYTKe1NybPQEW
2016,Cake By The Ocean,DNCE,38,76hfruVvmfQbw0eYn1nmeC
2016,Love Yourself,Justin Bieber,37,50kpGaPAhYJ3sGmk6vplg0
2016,I Took A Pill In Ibiza,Mike Posner,37,0vbtURX4qv1l7besfwmnD8
2016,7 Years,Lukas Graham,36,5kqIPrATaCc2LqxVWzQGbk
2016,Work,Rihanna Featuring Drake,36,72TFWvU3wUYdUuxejTTIzt
2016,One Dance,Drake Featuring WizKid & Kyla,36,1zi7xx7UVEFkmKfv06H8x0
2016,Sorry,Justin Bieber,35,09CtPGIpYB4BrO8qb1RGsF
2016,Low Life,Future Featuring The Weeknd,35,7EiZI6JVHllARrX9PUvAdX
2016,I Hate U I Love U,gnash Featuring Olivia O'Brien,35,7vRriwrloYVaoAe3a9wJHe
2016,My House,Flo Rida,34,6Knv6wdA0luoMUuuoYi2i1
2016,Let It Go,James Bay,34,3nnG7AM9QopHVPEuLX3Khk
2016,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,34,4tCtwWceOPWzenK2HAIJSb
2016,This Is What You Came For,Calvin Harris Featuring Rihanna,32,0azC730Exh71aQlOt9Zj3y
2016,Can't Stop The Feeling!,Justin Timberlake,32,6JV2JOEocMgcZxYSZelKcc
2016,"Me, Myself & I",G-Eazy x Bebe Rexha,31,40YcuQysJ0KlGQTeGUosTC
2016,Unsteady,X Ambassadors,31,7lGKEWMXVWWTt3X71Bv44I
2016,Too Good,Drake Featuring Rihanna,29,3BtuIIrQlkujKPuWF2B85z
2016,Treat You Better,Shawn Mendes,28,3QGsuHI8jO1Rx4JWLUh9jd
2016,Exchange,Bryson Tiller,27,43PuMrRfbyyuz4QpZ3oAwN
2016,Oui,Jeremih,27,0PJIbOdMs3bd5AT8liULMQ
2016,Gold,Kiiara,27,6ZSO7kPn8IMJFymyticbJO
2016,Broccoli,D.R.A.M. Featuring Lil Yachty,27,7yyRTcZmCiyzzJlNzGC9Ol
2016,Really Really,Kevin Gates,26,10I3CmmwT0BkOVhduDy53o
2016,Never Be Like You,Flume Featuring Kai,26,476j7IDRIDRvv1Xu71EVc8
2016,Just Like Fire,P!nk,26,7K5dzhGda2vRTaAWYI3hrb
2016,Controlla,Drake,26,3O8NlPh2LByMU9lSRSHedm
2016,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,26,0v9Wz8o0BT8DU38R4ddjeH
2016,Send My Love (To Your New Lover),Adele,26,563SfWAHJs4FBZMkRN0IFN
2016,Heathens,twenty one pilots,26,6i0V12jOa3mr6uu4WYhUBr
2016,2 Phones,Kevin Gates,25,0wdKiSBUT7aZkXUIdJWcwC
2016,One Call Away,Charlie Puth,24,5MwIGPDKeDb7SpblcaQP6O
2016,Pillowtalk,Zayn,24,0PDUDa38GO8lMxLCRc4lL1
2016,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,24,54PbBpquVfhfrwRwvjSXbI
2016,Head Over Boots,Jon Pardi,24,4ly1QBXEwYoDmje9rmEgC4
2016,Come And See Me,PARTYNEXTDOOR Featuring Drake,24,6cEguiQecbXrFlsnMi2ysr
2016,Into You,Ariana Grande,24,76FZM38RC8XaAjJ77CVTNe
2016,"Sit Still, Look Pretty",Daya,24,6w2rrJsn8Qpa7veSaVAyKh
2016,Stitches,Shawn Mendes,23,5jsw9uXEGuKyJzs0boZ1bT
2016,Don't,Bryson Tiller,23,3pXF1nA74528Edde4of9CC
2016,Roses,The Chainsmokers Featuring Rozes,23,6bUNEbXT7HovLW6BgPCBsb
2016,Hymn For The Weekend,Coldplay,23,3RiPr603aXAoi4GHyXx0uy
2016,Never Forget You,Zara Larsson & MNEK,23,6hmhG1b4LEyNuashVvuIAo
2016,"Father Stretch My Hands, Pt. 1",Kanye West,23,4KW1lqgSr8TKrvBII0Brf8
2016,You Was Right,Lil Uzi Vert,23,2ANLarE8yHVsLWW21nj79M
2016,Lost Boy,Ruth B,22,0zMzyHAeMvwq5CRstru1Fp
2016,H.O.L.Y.,Florida Georgia Line,22,0BCy325UZyR9z0t0uxwn2N
2016,Money Longer,Lil Uzi Vert,22,0B8QzDH7YWih85V5SEMnyJ
2016,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",22,4dASQiO1Eoo3RJvt74FtXB
2016,Luv,Tory Lanez,22,16Ah4QqH4mgYVXqfC4mdSd
2016,Middle,DJ Snake Featuring Bipolar Sunshine,21,0g5EKLgdKvNlln7TNqBByK
2016,Dangerous Woman,Ariana Grande,21,3nef5W8jTkXrOKgCu4kmq7
2016,Cold Water,Major Lazer Featuring Justin Bieber & MO,21,6Bjtr3tPdto5nyuLYf61sN
2016,Jumpman,Drake & Future,20,27GmP9AWRs744SzKcpJsTZ
2016,Back To Sleep,Chris Brown,20,6dlpABcXrQKRU9G00i6Zba
2016,You Should Be Here,Cole Swindell,20,63thx7OANplv4I4BQsanHk
2016,Confession,Florida Georgia Line,20,6IFPfV8PNSYOmufzQ95hmm
2016,My Church,Maren Morris,20,1LM5zQv5pBKPyO7rm7Uz6U
2016,Humble And Kind,Tim McGraw,20,4Pn0JlCUusD2QHjADuOzuV
2016,Somewhere On A Beach,Dierks Bentley,20,5CG9Ps5ynNjpKJHmwc95pa
2016,Snapback,Old Dominion,20,7I5fYc4qKJddht8Ozhqqdx
2016,Think Of You,Chris Young Duet With Cassadee Pope,20,1MwhjvmxOhPTgs4BuHFP8t
2016,The Sound Of Silence,Disturbed,20,1LY3GhF0zxIVgbYEQjCbUO
2016,Wild Things,Alessia Cara,20,0bmm9xZUJQDR1tBhWtIXVM
2016,Cut It,O.T. Genasis Featuring Young Dolph,20,376KnY4TrgBITxjlnbnmIy
2016,T-Shirt,Thomas Rhett,20,1zWZvrk13cL8Sl3VLeG57F
2016,No,Meghan Trainor,20,0l0CvurVUrr2w3Jj1hOVFc
2016,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,20,1pjvlYOMIg1NhGQbM6iwrY
2016,Close,Nick Jonas Featuring Tove Lo,20,3lSDIJ2abCrOdDJ6pshUap
2016,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",20,7Ezwtgfw7khBrpvaNPtMoT
2016,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,20,0dbzWSYpMcRtwjI1S7Pkql
2016,Uber Everywhere,MadeinTYO,20,1EeQUb8jruGF8JRt1BgKve
2016,Pop Style,Drake Featuring The Throne,20,5mPSyjLatqB00IkPqRlbTE
2016,Record Year,Eric Church,20,5fSPbm5lcwtqwXkeQQswW8
2016,Wicked,Future,20,6BbINUfGabVyiNFJpQXn3x
2016,You Don't Own Me,Grace Featuring G-Eazy,20,6KI1ZpZWYAJLvmVhCJz65G
2016,Sorry,Beyonce,20,0lnIJmgcUpEpe4AZACjayW
2016,Don't Mind,Kent Jones,20,27PmvZoffODNFW2p7ehZTQ
2016,Me Too,Meghan Trainor,20,3KwwE4sgCzMaKWq6QBebmX
2016,THat Part,ScHoolboy Q Featuring Kanye West,20,2yJ9GVCLMmzBBfQAnfzlwr
2016,Peter Pan,Kelsea Ballerini,20,2wqXQjOmQ9KoBm9Ssgt4Fo
2016,Different For Girls,Dierks Bentley Featuring Elle King,20,5HJId22hZ2IvFnvNSy6ZbE
2016,For Free,DJ Khaled Featuring Drake,20,20bLudc6r1NChyZcrjRd7T
2016,No Limit,Usher Featuring Young Thug,20,1CDBn2Lm7E63XKQDsdCq6O
2016,Tiimmy Turner,Desiigner,20,3NJG6vMH1ZsectZkocMEm0
2016,Middle Of A Memory,Cole Swindell,20,38gZVjeaeR3gcnCzziAxBm
2016,Closer,The Chainsmokers Featuring Halsey,20,7BKLCZ1jbUBVqRi2FVlTVw
2016,Setting The World On Fire,Kenny Chesney Featuring P!nk,20,7AclP0W2jy6yrbvBiC4prQ
2016,Starving,Hailee Steinfeld & Grey Featuring Zedd,20,4Ce37cRWvM1vIGGynKcs22
2016,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,20,5uDASfU19gDxSjW8cnCaBp
2016,Hello,Adele,19,1Yk0cQdMLx5RzzFTYwmuld
2016,The Hills,The Weeknd,19,7fBv7CLKzipRk6EC6TWHOB
2016,Down In The DM,Yo Gotti Featuring Nicki Minaj,19,5w1vhNA2OEWUQ371QzyMmM
2016,Hands To Myself,Selena Gomez,19,3CJvmtWw2bJsudbAC5uCQk
2016,Came Here To Forget,Blake Shelton,19,1N7qGCKRRnvjoy8MGyHgpS
2017,Congratulations,Post Malone Featuring Quavo,49,3a1lNhkSLSkpJE4MSHpDu9
2017,Shape Of You,Ed Sheeran,49,7qiZfU4dY1lWllzX7mPBI3
2017,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,48,6habFhsOp2NvshLv26DqMb
2017,That's What I Like,Bruno Mars,47,0KKkJNfGyhkQ5aFogxQAPU
2017,Believer,Imagine Dragons,45,0pqnGHJpmpxLKifKRmU6WP
2017,Say You Won't Let Go,James Arthur,44,5uCax9HTNlzGybIStD3vDh
2017,Location,Khalid,43,152lZdxL1OR0ZMW6KquMif
2017,Redbone,Childish Gambino,41,3vQ4T78TTMOjQXGfXVKQJo
2017,Body Like A Back Road,Sam Hunt,41,7FpBQ067pHB67deawpbbcY
2017,Something Just Like This,The Chainsmokers & Coldplay,39,6RUKPb4LETWmmr3iAEQktW
2017,Humble.,Kendrick Lamar,37,7KXjTSCq5nL1LoYtL7XAwS
2017,Unforgettable,French Montana Featuring Swae Lee,36,3B54sVLJ402zGa6Xm4YGNe
2017,XO TOUR Llif3,Lil Uzi Vert,34,7GX5flRQZVHRAGd6B4TmDO
2017,There's Nothing Holdin' Me Back,Shawn Mendes,34,7JJmb5XwzOO8jgpou264Ml
2017,Attention,Charlie Puth,34,5cF0dROlMOK5uNZtivgu50
2017,Castle On The Hill,Ed Sheeran,33,6PCUP3dWmTjcTtXY02oFdT
2017,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,33,5tz69p7tJuGPeMGwNTxYuV
2017,Thunder,Imagine Dragons,33,1zB4vmk8tFRmM9UULNzbLB
2017,Closer,The Chainsmokers Featuring Halsey,32,7BKLCZ1jbUBVqRi2FVlTVw
2017,24K Magic,Bruno Mars,31,6b8Be6ljOzmkOmFslEb23P
2017,Bad And Boujee,Migos Featuring Lil Uzi Vert,31,0M9ydKzuF3oZTfYYPfaGX1
2017,Mask Off,Future,31,0VgkVdmE4gld66l8iyGjgx
2017,Stay,Zedd & Alessia Cara,31,6uBhi9gBXWjanegOb2Phh0
2017,Slow Hands,Niall Horan,31,2cOUlop2ZakjOKe4WinesN
2017,iSpy,KYLE Featuring Lil Yachty,30,2EEeOnHehOozLq4aS0n6SL
2017,Issues,Julia Michaels,29,7vu0JkJh0ldukEYbTVcqd0
2017,It Ain't Me,Kygo x Selena Gomez,29,3eR23VReFzcdmS7TYCrhCe
2017,In Case You Didn't Know,Brett Young,28,10M2Ex445zw585Ducldzkw
2017,Strip That Down,Liam Payne Featuring Quavo,28,29JrmE89KgRyCxBIzq2Ocw
2017,Scars To Your Beautiful,Alessia Cara,27,0wI7QkCcs8FUQE1OkXUIqd
2017,Goosebumps,Travis Scott,27,6gBFPUFcJLzWGx4lenP6h2
2017,Swang,Rae Sremmurd,26,6mapJIPnQ23RTAevUoE0DL
2017,Loyalty.,Kendrick Lamar Featuring Rihanna,26,6SwRhMLwNqEi6alNPVG00n
2017,Feel It Still,Portugal. The Man,26,6QgjcU0zLnzq5OrUoSZ3OK
2017,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,25,2hrUO4drrO63i7FYbCLBl2
2017,T-Shirt,Migos,25,1rkfJLgTlB6XYNjgZ0sVaK
2017,Rolex,Ayo & Teo,25,0pSBuHjILhNEo55xK1zrRt
2017,Love.,Kendrick Lamar Featuring Zacari,25,6PGoSes0D9eUDeeAafB2As
2017,Do Re Mi,blackbear,25,6Se3x9ANMLv0dCDsjGmEjh
2017,Mi Gente,J Balvin & Willy William Featuring Beyonce,24,7COfe3P7KgfwDwIRB8LIDw
2017,Bodak Yellow (Money Moves),Cardi B,24,
2017,No Promises,Cheat Codes Featuring Demi Lovato,23,1louJpMmzEicAn7lzDalPW
2017,What Ifs,Kane Brown Featuring Lauren Alaina,23,7zVCrzzEJU7u24sbJPXA5W
2017,Bank Account,21 Savage,23,5eqK0tbzUPo2SoeZsov04s
2017,Sorry Not Sorry,Demi Lovato,23,0yvPEnB032fojLfVluFjUv
2017,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,22,55n9yjI6qqXh5F2mYvUc2y
2017,Love On The Brain,Rihanna,22,5oO3drDxtziYU2H1X23ZIp
2017,Bounce Back,Big Sean,22,0SGkqnVQo9KPytSri1H6cF
2017,I Feel It Coming,The Weeknd Featuring Daft Punk,22,5GXAXm5YOmYT0kL5jHvYBt
2017,Both,Gucci Mane Featuring Drake,22,5tFep7dXGd7vEJ668wTPux
2017,The Fighter,Keith Urban Featuring Carrie Underwood,22,4Iw8bM0BCRmrN778ZODnJa
2017,Hurricane,Luke Combs,22,6xHI9KjUjYT0FPtGO8Mxa1
2017,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",22,3DXncPQOG4VBw3QHh3S817
2017,Butterfly Effect,Travis Scott,22,2cYqizR4lgvp4Qu6IQ3qGN
2017,Rake It Up,Yo Gotti Featuring Nicki Minaj,22,3wAbP40X5P9EVWkwmszInb
2017,Young Dumb & Broke,Khalid,22,5Z3GHaZ6ec9bsiI5BenrbY
2017,Slippery,Migos Featuring Gucci Mane,21,0TBgMKD86t1VP3IzhxCoUl
2017,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,21,1f5cbQtDrykjarZVrShaDI
2017,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,21,1OAh8uOEOvTDqkKFsKksCi
2017,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,21,15EPc80XuFrb2LmOzGjuRg
2017,Praying,Kesha,21,0jdny0dhgjUwoIp5GkqEaA
2017,Can't Stop The Feeling!,Justin Timberlake,20,6JV2JOEocMgcZxYSZelKcc
2017,Party,Chris Brown Featuring Usher & Gucci Mane,20,1KhljCoJ2TgDEldnnfTHHc
2017,The Weekend,Brantley Gilbert,20,48tAdjG4ng2JfECa7OQujk
2017,Paris,The Chainsmokers,20,72jbDTw1piOOj770jWNeaG
2017,Look At Me!,XXXTENTACION,20,7floNISpH8VF4z4459Qo18
2017,Cold,Maroon 5 Featuring Future,20,2NlTOhsAamXOaZciOXbITb
2017,Tunnel Vision,Kodak Black,20,4Q3N4Ct4zCuIHuZ65E3BD4
2017,Slide,Calvin Harris Featuring Frank Ocean & Migos,20,7tr2za8SQg2CI8EDgrdtNl
2017,Passionfruit,Drake,20,5mCPDVBb16L4XQwDdbRUpz
2017,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,20,58w5J5yNWeGZ7a4cM1rO7Y
2017,Craving You,Thomas Rhett Featuring Maren Morris,20,2d48mamATjby7wgPjdrSOQ
2017,You Look Good,Lady Antebellum,20,35GX85bFt0FTjGtcQl8Fxk
2017,First Day Out,Tee Grizzley,20,3muBQDekYAg7jm6hDu6R0Z
2017,Now Or Never,Halsey,20,126oeltvIg79HHP4yAi4rq
2017,Everyday We Lit,YFN Lucci Featuring PnB Rock,20,3J8Q6aBhjpvao8BsBQ6H9Y
2017,DNA.,Kendrick Lamar,20,6HZILIRieu8S0iqY8kIKhj
2017,My Girl,Dylan Scott,20,3izNaTiYdotdPL0Bs76JqO
2017,Magnolia,Playboi Carti,20,1e1JKLEDKP7hEQzJfNAgPl
2017,Drinkin' Problem,Midland,20,1vBpwxsLVwaR4evBIaFmqD
2017,Felices Los 4,Maluma,20,1RouRzlg8OKFeqc6LvdxmB
2017,Small Town Boy,Dustin Lynch,20,7mS200vKsSSVgrbMxWza54
2017,Love Galore,SZA Featuring Travis Scott,20,0q75NwOoFiARAVp4EXU4Bs
2017,Escapate Conmigo,Wisin Featuring Ozuna,20,1KSqYYJFyfTecXFk9M0prc
2017,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",20,6H0AwSQ20mo62jGlPGB8S6
2017,Unforgettable,Thomas Rhett,20,30MM5jWpUmOxtTNd9Ey5LZ
2017,When It Rains It Pours,Luke Combs,20,1mMLMZYXkMueg65jRRWG1l
2017,The Weekend,SZA,20,6gU9OKjOE7ghfEd55oRO57
2017,New Rules,Dua Lipa,20,2ekn2ttSfGqwhhate0LSR0
2017,Mercy,Shawn Mendes,19,0AS63m1wHv9n4VVRizK6Hc
2017,Deja Vu,J. Cole,19,6I6NX6tjGsxFAsIfGzY9lJ
2017,Moves,Big Sean,19,0Fv5N0cHBsl4bzCbollCAS
2017,Black,Dierks Bentley,19,2lFtnEmkIPm2ClN55e2chV
2017,Heavy,Linkin Park Featuring Kiiara,19,2HBBM75Xv3o2Mqdyh1NcM0
2017,Losin Control,Russ,19,4cxMGhkinTocPSVVKWIw0d
2017,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,19,4VFE6ZNqa8jHAmbYICoAFg
2017,No Such Thing As A Broken Heart,Old Dominion,19,0OlS52TmtK2gPaEtdmr7DN
2017,Do I Make You Wanna,Billy Currington,19,3I7krC8kr0gFR7P6vInR1I
2017,Glorious,Macklemore Featuring Skylar Grey,19,0CokSRCu5hZgPxcZBaEzVE
2017,What About Us,P!nk,19,0Qh38w01QRXK6KHIv0e3hb
2018,Love Lies,Khalid & Normani,44,45Egmo7icyopuzJN0oMEdk
2018,Meant To Be,Bebe Rexha & Florida Georgia Line,43,7iDa6hUg2VgEL1o1HjmfBn
2018,I Like Me Better,Lauv,41,4MagTPnkPiDuIa4P8GtW1b
2018,Perfect,Ed Sheeran,40,0tgVpDi06FyKpA1z0VMD4v
2018,The Middle,"Zedd, Maren Morris & Grey",40,09IStsImFySgyp0pIQdqAc
2018,Psycho,Post Malone Featuring Ty Dolla $ign,39,3swc6WTsr7rl9DqQKQA55C
2018,Tequila,Dan + Shay,38,42fw0rxRO2xbesF6mJfd4Y
2018,Sad!,XXXTENTACION,38,3ee8Jmje8o58CHK66QrVC2
2018,I Like It,"Cardi B, Bad Bunny & J Balvin",37,58q2HKrzhC3ozto2nDdN4z
2018,God's Plan,Drake,36,6DCZcSspjsKoFjzjrWoCdn
2018,Never Be The Same,Camila Cabello,35,4eWQlBRaTjPPUlzacqEeoQ
2018,Delicate,Taylor Swift,35,6NFyWDv5CjfwuzoCkw47Xf
2018,Boo'd Up,Ella Mai,35,0At2qAoaVjIwWNAqrscXli
2018,Mine,Bazzi,34,7uzmGiiJyRfuViKKK3lVmR
2018,Better Now,Post Malone,34,7dt6x5M1jzdTEt8oCbisTK
2018,Lucid Dreams,Juice WRLD,32,285pBltuF7vW8TeWk8hdRR
2018,Girls Like You,Maroon 5 Featuring Cardi B,30,7fa9MBXhVfQ8P8Df9OEbD8
2018,Friends,Marshmello & Anne-Marie,29,08bNPGLD8AhKpnnERrAc6G
2018,Yes Indeed,Lil Baby & Drake,29,6vN77lE9LK6HP2DewaN6HZ
2018,Taste,Tyga Featuring Offset,29,2toVe5hfuIi97ytDPDbQFt
2018,Youngblood,5 Seconds Of Summer,29,2iUXsYOEPhVqEBwsqP70rE
2018,Rockstar,Post Malone Featuring 21 Savage,27,0e7ipj03S05BNilyu5bRzt
2018,Havana,Camila Cabello Featuring Young Thug,27,1rfofaqEpACxVEHIZBJe6W
2018,New Rules,Dua Lipa,27,2ekn2ttSfGqwhhate0LSR0
2018,No Tears Left To Cry,Ariana Grande,27,2qT1uLXPVPzGgFOx4jtEuo
2018,Heaven,Kane Brown,26,1HXy5I3HTWq8OvxCn0z7G7
2018,Whatever It Takes,Imagine Dragons,26,6Qn5zhYkTa37e91HC1D7lb
2018,Back To You,Selena Gomez,26,4hQ6UGyWQIGJmHSo0J88JW
2018,Look Alive,BlocBoy JB Featuring Drake,25,6HJ34Zyw6bg8yGm28AxLXf
2018,Nice For What,Drake,25,3CA9pLiwRIGtUBiMjbZmRw
2018,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",24,0ZNrc4kNeQYD9koZ3KvCsy
2018,Ric Flair Drip,Offset & Metro Boomin,23,7sO5G9EABYOXQKNPNiE9NR
2018,Finesse,Bruno Mars & Cardi B,23,3Vo4wInECJQuz9BIBMOu8i
2018,IDGAF,Dua Lipa,23,76cy1WJvNGJTj78UqeA5zr
2018,Wait,Maroon 5,23,3T9CfDxFYqZWSKxd0BhZrb
2018,In My Blood,Shawn Mendes,23,2QZ7WLBE8h2y1Y5Fb8RYbH
2018,You Say,Lauren Daigle,23,6Up545NUflOiXo8cEraH49
2018,Eastside,"benny blanco, Halsey & Khalid",23,7FGq80cy8juXBCD2nrqdWU
2018,Walk It Talk It,Migos Featuring Drake,22,6n4U3TlzUGhdSFbUUhTvLP
2018,Nonstop,Drake,22,0TlLq3lA83rQOYtrqBqSct
2018,In My Feelings,Drake,22,2G7V7zsVDxg1yRsu7Ew9RJ
2018,God Is A Woman,Ariana Grande,22,5OCJzvD7sykQEKHH7qAC3C
2018,Broken,lovelytheband,22,6XcfKZvJio9Z0fQy11GnNX
2018,Natural,Imagine Dragons,22,2FY7b99s15jUprqC0M5NCT
2018,Stir Fry,Migos,21,2UVbBKQOdFAekPTRsnkzcf
2018,All The Stars,Kendrick Lamar & SZA,21,3GCdLUSnKSMJhs4Tj6CV3s
2018,Dura,Daddy Yankee,21,6KuqAtoeVzxAYOaMveLNpH
2018,X,Nicky Jam x J Balvin,21,5YUyW9opqNsMSEzzecZih1
2018,One Kiss,Calvin Harris & Dua Lipa,21,7ef4DlsgrMEH11cDZd32M6
2018,Get Along,Kenny Chesney,21,6n6OQfBpCgzF9oEg8zhBN7
2018,Te Bote,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",21,3V8UKqhEK5zBkBb6d6ub8i
2018,Bartier Cardi,Cardi B Featuring 21 Savage,20,0dIoGTQXDh1wVnhIiSyYEa
2018,Red Roses,Lil Skies Featuring Landon Cube,20,3ZhTT6yjZwpPph5MIJ53XY
2018,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",20,51rXHuKN8Loc4sUlKPODgH
2018,You Make It Easy,Jason Aldean,20,2TXtN9MoV308Y0z1HvyTfV
2018,El Farsante,Ozuna & Romeo Santos,20,7uYgVgRSgqluZclLS7wpp4
2018,Pray For Me,The Weeknd & Kendrick Lamar,20,6huNf4dutXRjJyGn7f5BPS
2018,Plug Walk,Rich The Kid,20,1ZAyjvIk9YiD76yYy0TEG6
